emp_no,salary,from_date
34067,90018,1999-10-28
34067,90682,2000-10-27
34067,93147,2001-10-27
34069,82324,1993-03-01
34069,83981,1994-03-01
34069,84055,1995-03-01
34069,86383,1996-02-29
34069,85893,1997-02-28
34069,86292,1998-02-28
34069,89653,1999-02-28
34069,93816,2000-02-28
34069,94404,2001-02-27
34069,94941,2002-02-27
34071,81412,1999-07-28
34071,83281,2000-07-27
34071,86462,2001-07-27
34071,86378,2002-07-27
34072,80946,2001-04-03
34072,80873,2002-04-02
34073,80277,2001-11-09
34077,81555,2001-11-13
34084,80078,2001-07-10
34084,82862,2002-07-10
34095,83358,1998-04-19
34095,85739,1999-04-19
34099,80433,2000-07-06
34099,83439,2001-07-06
34099,84438,2002-07-06
34101,81446,1999-07-19
34101,83290,2000-07-18
34101,84524,2001-07-18
34101,84567,2002-07-18
34108,82063,1993-11-01
34108,85175,1994-11-01
34108,87602,1995-11-01
34108,88371,1996-10-31
34108,92828,1997-10-31
34108,96361,1998-10-31
34108,99033,1999-10-31
34108,101662,2000-10-30
34108,103128,2001-10-30
34109,81088,1989-02-15
34109,81011,1990-02-15
34109,80962,1991-02-15
34109,82114,1992-02-15
34109,82917,1993-02-14
34109,86343,1994-02-14
34109,87611,1995-02-14
34109,88667,1996-02-14
34109,89538,1997-02-13
34109,90590,1998-02-13
34109,91378,1999-02-13
34109,91356,2000-02-13
34109,91481,2001-02-12
34109,92197,2002-02-12
34112,80489,1996-02-18
34112,80369,1997-02-17
34112,80710,1998-02-17
34112,81931,1999-02-17
34112,83683,2000-02-17
34112,86530,2001-02-16
34112,89140,2002-02-16
34122,82944,1993-04-27
34122,82661,1994-04-27
34122,86542,1995-04-27
34122,90919,1996-04-26
34122,93437,1997-04-26
34122,93692,1998-04-26
34122,93268,1999-04-26
34122,93596,2000-04-25
34122,97538,2001-04-25
34122,99325,2002-04-25
34123,80617,2000-12-07
34123,80658,2001-12-07
34126,91800,1994-07-03
34126,93847,1995-07-03
34126,98064,1996-07-02
34126,99511,1997-07-02
34126,102451,1998-07-02
34126,105480,1999-07-02
34126,108243,2000-07-01
34126,109901,2001-07-01
34126,112300,2002-07-01
34128,89866,1989-12-09
34128,93212,1990-12-09
34128,96258,1991-12-09
34128,99382,1992-12-08
34128,99028,1993-12-08
34128,99965,1994-12-08
34128,101908,1995-12-08
34128,104186,1996-12-07
34128,104344,1997-12-07
34128,105418,1998-12-07
34128,108178,1999-12-07
34128,111450,2000-12-06
34128,115288,2001-12-06
34134,80737,1999-08-23
34134,81892,2000-08-22
34134,82553,2001-08-22
34139,80142,1997-02-18
34139,80063,1998-02-18
34139,84263,1999-02-18
34139,85965,2000-02-18
34139,86525,2001-02-17
34139,88067,2002-02-17
34140,82983,1994-03-27
34140,86538,1995-03-27
34140,87465,1996-03-26
34140,90506,1997-03-26
34140,94868,1998-03-26
34140,97068,1999-03-26
34140,99765,2000-03-25
34140,100639,2001-03-25
34140,102753,2002-03-25
34143,82137,1993-08-31
34143,85985,1994-08-31
34143,86619,1995-08-31
34143,88302,1996-08-30
34143,90854,1997-08-30
34143,93094,1998-08-30
34143,94874,1999-08-30
34143,97736,2000-08-29
34143,97662,2001-08-29
34146,88954,1989-12-28
34147,87973,1992-03-19
34149,81074,1986-09-04
34149,84080,1987-09-04
34149,86101,1988-09-03
34149,89419,1989-09-03
34149,91992,1990-09-03
34149,92113,1991-09-03
34149,94690,1992-09-02
34149,94314,1993-09-02
34149,93882,1994-09-02
34149,97244,1995-09-02
34149,101484,1996-09-01
34149,102341,1997-09-01
34149,106544,1998-09-01
34149,106536,1999-09-01
34149,107751,2000-08-31
34149,107691,2001-08-31
34150,80328,1992-06-24
34150,84801,1993-06-24
34150,85425,1994-06-24
34150,89228,1995-06-24
34150,93513,1996-06-23
34150,94428,1997-06-23
34150,96936,1998-06-23
34150,97738,1999-06-23
34150,100853,2000-06-22
34150,104226,2001-06-22
34150,107640,2002-06-22
34158,80762,2001-03-26
34158,81595,2002-03-26
34159,85308,1994-12-12
34159,87730,1995-12-12
34159,89144,1996-12-11
34159,89243,1997-12-11
34159,90375,1998-12-11
34159,92210,1999-12-11
34159,95354,2000-12-10
34159,95584,2001-12-10
34164,88265,2000-01-07
34164,89432,2001-01-06
34164,92403,2002-01-06
34167,81480,1996-05-01
34167,83665,1997-05-01
34167,84630,1998-05-01
34167,88259,1999-05-01
34167,92589,2000-04-30
34167,94724,2001-04-30
34167,95304,2002-04-30
34169,81009,1996-03-03
34169,80577,1997-03-03
34170,81053,1993-04-05
34170,85448,1994-04-05
34170,88316,1995-04-05
34170,88395,1996-04-03
34170,90071,1997-04-03
34170,90365,1998-04-03
34170,90184,1999-04-03
34170,94558,2000-04-03
34170,95833,2001-04-03
34170,97030,2002-04-02
34182,82825,2001-08-02
34186,81410,1994-03-08
34186,85356,1995-03-08
34186,88264,1996-03-07
34186,92492,1997-03-07
34186,94262,1998-03-07
34186,95143,1999-03-07
34186,99359,2000-03-06
34186,103398,2001-03-06
34186,105764,2002-03-06
34188,82823,1992-12-04
34188,85890,1993-12-04
34188,90180,1994-12-04
34188,90016,1995-12-04
34188,94050,1996-12-03
34188,95574,1997-12-03
34188,98141,1998-12-03
34188,97737,1999-12-03
34188,97486,2000-12-02
34188,98639,2001-12-02
34190,81931,2002-05-10
34191,82375,1991-08-13
34191,86180,1992-08-12
34191,87518,1993-08-12
34191,91335,1994-08-12
34191,92520,1995-08-12
34191,92513,1996-08-11
34191,92033,1997-08-11
34191,95099,1998-08-11
34191,95087,1999-08-11
34191,98389,2000-08-10
34191,98130,2001-08-10
34196,80661,1994-01-22
34196,84822,1995-01-22
34196,87172,1996-01-22
34196,88014,1997-01-21
34196,90631,1998-01-21
34196,90980,1999-01-21
34196,93401,2000-01-21
34196,93437,2001-01-20
34196,94505,2002-01-20
34197,83593,1987-09-22
34197,85580,1988-09-21
34197,85265,1989-09-21
34197,87083,1990-09-21
34197,88353,1991-09-21
34197,89152,1992-09-20
34197,90416,1993-09-20
34197,93072,1994-09-20
34197,96302,1995-09-20
34197,99117,1996-09-19
34197,100434,1997-09-19
34197,103032,1998-09-19
34197,103768,1999-09-19
34197,108202,2000-09-18
34197,107738,2001-09-18
34201,80635,1992-02-18
34201,84716,1993-02-17
34201,87903,1994-02-17
34201,90331,1995-02-17
34201,90702,1996-02-17
34201,94449,1997-02-16
34201,95656,1998-02-16
34201,98925,1999-02-16
34201,101691,2000-02-16
34201,106112,2001-02-15
34201,107637,2002-02-15
34214,82314,1996-05-17
34214,84763,1997-05-17
34214,87265,1998-05-17
34214,86823,1999-05-17
34214,89607,2000-05-16
34214,93093,2001-05-16
34214,94348,2002-05-16
34215,80170,1995-02-14
34215,83293,1997-02-13
34215,83640,1998-02-13
34215,83638,1999-02-13
34215,84824,2000-02-13
34215,87043,2001-02-12
34215,87843,2002-02-12
34217,83041,1991-03-01
34217,86261,1992-02-29
34217,86358,1993-02-28
34217,87876,1994-02-28
34217,90597,1995-02-28
34217,92031,1996-02-28
34217,93995,1997-02-27
34217,93703,1998-02-27
34217,94468,1999-02-27
34217,97846,2000-02-27
34217,100531,2001-02-26
34217,100313,2002-02-26
34219,81379,1993-05-09
34219,82027,1994-05-09
34219,84472,1995-05-09
34219,84342,1996-05-08
34219,85807,1997-05-08
34219,86912,1998-05-08
34219,89273,1999-05-08
34219,89796,2000-05-07
34219,93480,2001-05-07
34219,94806,2002-05-07
34223,83494,1998-03-30
34223,87217,1999-03-30
34223,89264,2000-03-29
34223,91477,2001-03-29
34223,92762,2002-03-29
34226,81383,2002-03-31
34235,83427,1999-02-05
34235,86808,2000-02-05
34235,89269,2001-02-04
34235,91124,2002-02-04
34238,82456,1999-12-23
34238,84825,2000-12-22
34238,87474,2001-12-22
34240,82926,1992-05-15
34240,85847,1993-05-15
34240,89413,1994-05-15
34240,91111,1995-05-15
34240,93600,1996-05-14
34240,96259,1997-05-14
34240,98907,1998-05-14
34240,102452,1999-05-14
34240,104531,2000-05-13
34240,105670,2001-05-13
34240,108265,2002-05-13
34241,82460,2001-09-26
34249,85018,1996-07-29
34249,87645,1997-07-29
34249,91749,1998-07-29
34249,92225,1999-07-29
34249,92113,2000-07-28
34249,92958,2001-07-28
34249,93017,2002-07-28
34250,80287,1994-12-14
34250,81367,1995-12-14
34250,83495,1996-12-13
34250,87135,1997-12-13
34250,87153,1998-12-13
34250,86661,1999-12-13
34250,89180,2000-12-12
34250,93157,2001-12-12
34252,80973,1998-01-21
34252,84266,1999-01-21
34252,86013,2000-01-21
34252,87871,2001-01-20
34252,88237,2002-01-20
34258,81395,1988-09-19
34258,81158,1989-09-19
34258,81978,1990-09-19
34258,85406,1991-09-19
34258,86169,1992-09-18
34258,87427,1993-09-18
34258,90158,1994-09-18
34258,89662,1995-09-18
34258,92813,1996-09-17
34258,92727,1997-09-17
34258,92898,1998-09-17
34258,94855,1999-09-17
34258,97085,2000-09-16
34258,100801,2001-09-16
34260,80211,2002-07-02
34267,80458,1990-04-05
34267,84323,1991-04-04
34267,84725,1992-04-03
34267,86697,1993-04-03
34267,86794,1994-04-04
34267,89715,1995-04-04
34267,90369,1996-04-02
34267,91377,1997-04-02
34267,92566,1998-04-02
34273,82713,1995-04-12
34273,83182,1996-04-11
34273,83381,1997-04-11
34273,85892,1998-04-11
34273,90276,1999-04-11
34273,90216,2000-04-10
34273,91518,2001-04-10
34273,94018,2002-04-10
34276,81476,1999-10-11
34276,85442,2000-10-10
34278,80135,1991-01-05
34278,80747,1992-01-05
34278,84391,1993-01-04
34278,87399,1994-01-04
34278,87123,1995-01-04
34278,87746,1996-01-04
34278,90069,1997-01-03
34278,90585,1998-01-03
34278,92324,1999-01-03
34278,92573,2000-01-03
34278,95422,2001-01-02
34278,96240,2002-01-02
34280,81826,2000-04-15
34280,82634,2001-04-15
34280,83040,2002-04-15
34282,82647,1996-11-08
34282,85270,1997-11-08
34282,87224,1998-11-08
34282,87421,1999-11-08
34282,89246,2000-11-07
34282,91315,2001-11-07
34287,83279,1997-04-17
34287,85202,1998-04-17
34287,86708,1999-04-17
34287,89217,2000-04-16
34287,89205,2001-04-16
34287,89774,2002-04-16
34289,81464,1998-11-02
34289,85410,1999-11-02
34289,87566,2000-11-01
34289,88244,2001-11-01
34293,83160,1992-08-08
34293,87423,1993-08-08
34293,87284,1994-08-08
34293,89076,1995-08-08
34293,90528,1996-08-07
34293,90174,1997-08-07
34293,91226,1998-08-07
34293,92078,1999-08-07
34293,92688,2000-08-06
34293,92617,2001-08-06
34298,80607,1997-07-19
34298,81474,1998-07-19
34298,82368,1999-07-19
34298,82022,2000-07-18
34298,83835,2001-07-18
34298,83574,2002-07-18
34301,80171,1995-02-18
34301,84369,1996-02-18
34301,86297,1997-02-17
34301,90037,1998-02-17
34301,92563,1999-02-17
34301,92792,2000-02-17
34301,93235,2001-02-16
34301,96260,2002-02-16
34306,80269,1993-05-27
34306,82692,1994-05-27
34306,86829,1995-05-27
34306,90407,1996-05-26
34306,94748,1997-05-26
34306,96782,1998-05-26
34306,98373,1999-05-26
34306,99851,2000-05-25
34306,100207,2001-05-25
34306,102957,2002-05-25
34309,80868,1998-06-18
34309,82591,1999-06-18
34314,80739,2000-08-07
34314,80782,2001-08-07
34319,80617,1996-11-13
34319,82065,1997-11-13
34319,84844,1998-11-13
34319,84923,1999-11-13
34319,86048,2000-11-12
34319,88520,2001-11-12
34320,81680,1989-04-02
34320,84702,1990-04-02
34320,88379,1991-04-02
34320,89005,1992-04-01
34320,92631,1993-04-01
34320,93657,1994-04-01
34320,93792,1995-04-01
34320,97708,1996-03-31
34320,99265,1997-03-31
34320,99345,1998-03-31
34320,100852,1999-03-31
34320,102260,2000-03-30
34320,104763,2001-03-30
34320,107241,2002-03-30
34321,80522,1998-03-05
34321,81700,1999-03-05
34321,86060,2000-03-04
34321,87980,2001-03-04
34321,88318,2002-03-04
34328,82102,1993-12-02
34328,83458,1994-12-02
34328,85807,1995-12-02
34328,88612,1996-12-01
34328,90438,1997-12-01
34328,92888,1998-12-01
34328,97088,1999-12-01
34328,98528,2000-11-30
34328,98992,2001-11-30
34333,80186,1996-09-10
34333,83362,1997-09-10
34333,86157,1998-09-10
34333,87370,1999-09-10
34333,89409,2000-09-09
34333,91183,2001-09-09
34334,81792,1999-08-26
34334,82389,2000-08-25
34334,84608,2001-08-25
34341,97544,1997-06-15
34341,100842,1998-06-15
34341,104302,1999-06-15
34341,106338,2000-06-14
34341,106715,2001-06-14
34341,108906,2002-06-14
34346,80123,1996-10-13
34346,81294,1998-10-13
34346,80867,1999-10-13
34346,83281,2000-10-12
34346,85362,2001-10-12
34347,84742,1991-12-15
34347,86299,1992-12-14
34347,88496,1993-12-14
34347,89706,1994-12-14
34351,81497,2000-07-22
34351,82041,2001-07-22
34351,86149,2002-07-22
34353,85326,1993-03-13
34353,88530,1994-03-13
34353,92779,1995-03-13
34353,94175,1996-03-12
34353,97223,1997-03-12
34353,96869,1998-03-12
34353,97207,1999-03-12
34353,100553,2000-03-11
34353,104372,2001-03-11
34353,108685,2002-03-11
34354,81081,1999-03-05
34354,83621,2000-03-04
34354,83389,2001-03-04
34354,83890,2002-03-04
34357,80751,2001-07-28
34357,82779,2002-07-28
34359,81564,1999-08-14
34359,85212,2000-08-13
34359,86972,2001-08-13
34361,84565,1996-09-13
34361,87174,1997-09-13
34361,87588,1998-09-13
34361,91314,1999-09-13
34361,91889,2000-09-12
34361,94624,2001-09-12
34368,81807,2000-05-27
34368,82287,2001-05-27
34368,85745,2002-05-27
34372,80796,1993-06-19
34372,81024,1994-06-19
34372,81142,1995-06-19
34372,82729,1996-06-18
34372,84416,1997-06-18
34372,86691,1998-06-18
34372,90039,1999-06-18
34372,93927,2000-06-17
34372,93947,2001-06-17
34372,93832,2002-06-17
34382,101364,1994-02-06
34382,103240,1995-02-06
34382,104317,1996-02-06
34382,108103,1997-02-05
34382,108982,1998-02-05
34382,113207,1999-02-05
34382,116484,2000-02-05
34382,120512,2001-02-04
34382,121692,2002-02-04
34383,80940,1998-05-16
34383,84083,1999-05-16
34383,86702,2000-05-15
34383,88954,2001-05-15
34383,91499,2002-05-15
34386,80216,1997-11-06
34386,81341,1998-11-06
34386,85652,1999-11-06
34386,86381,2000-11-05
34386,87596,2001-11-05
34398,81300,1996-01-21
34398,81368,1997-01-20
34398,83850,1998-01-20
34401,80958,1987-09-22
34401,80936,1988-09-21
34401,85402,1989-09-21
34401,87657,1990-09-21
34401,88194,1991-09-21
34401,89808,1992-09-20
34401,93007,1993-09-20
34401,93943,1994-09-20
34401,94750,1995-09-20
34401,97686,1996-09-19
34401,97856,1997-09-19
34401,99296,1998-09-19
34401,99583,1999-09-19
34401,100395,2000-09-18
34401,103164,2001-09-18
34402,83006,2002-02-08
34403,91801,1997-12-20
34403,96015,1998-12-20
34403,96502,1999-12-20
34403,100910,2000-12-19
34403,102344,2001-12-19
34405,90451,1985-08-04
34405,91910,1986-08-04
34406,81629,1988-11-26
34406,85548,1989-11-26
34406,89005,1990-11-26
34406,89080,1991-11-26
34406,90002,1992-11-25
34406,93555,1993-11-25
34406,96328,1994-11-25
34406,100237,1995-11-25
34406,103875,1996-11-24
34406,104702,1997-11-24
34406,104497,1998-11-24
34406,107893,1999-11-24
34406,108580,2000-11-23
34406,111680,2001-11-23
34412,80684,2001-06-03
34412,84806,2002-06-03
34420,84047,1988-08-06
34420,86978,1989-08-06
34420,90358,1990-08-06
34420,93393,1991-08-06
34420,94619,1992-08-05
34420,96436,1993-08-05
34420,99175,1994-08-05
34420,103596,1995-08-05
34420,107431,1996-08-04
34420,110106,1997-08-04
34420,111973,1998-08-04
34420,112520,1999-08-04
34420,115783,2000-08-03
34420,117619,2001-08-03
34424,80908,2001-03-28
34424,80492,2002-03-28
34432,82342,1999-11-07
34432,85739,2000-11-06
34432,89796,2001-11-06
34434,83037,1992-08-03
34434,83544,1993-08-03
34434,86342,1994-08-03
34434,89686,1995-08-03
34434,94091,1996-08-02
34434,93593,1997-08-02
34434,94974,1998-08-02
34434,98764,1999-08-02
34434,99750,2000-08-01
34434,99280,2001-08-01
34434,101721,2002-08-01
34442,81262,1999-04-01
34442,84401,2000-03-31
34442,85659,2001-03-31
34442,89467,2002-03-31
34450,85895,1999-08-10
34450,86836,2000-08-09
34450,86534,2001-08-09
34452,83038,2002-05-07
34469,81557,1993-01-09
34469,81226,1994-01-09
34469,84531,1995-01-09
34469,84844,1996-01-09
34469,88028,1997-01-08
34469,88250,1998-01-08
34469,88241,1999-01-08
34469,89296,2000-01-08
34469,90511,2001-01-07
34469,91953,2002-01-07
34472,88851,1997-10-02
34472,93174,1998-10-02
34472,93142,1999-10-02
34472,97076,2000-10-01
34472,99845,2001-10-01
34474,82284,1995-10-25
34474,83368,1996-10-24
34474,84081,1997-10-24
34474,85996,1998-10-24
34474,85509,1999-10-24
34474,87094,2000-10-23
34474,89406,2001-10-23
34475,80380,1998-08-06
34475,82780,1999-08-06
34475,84529,2000-08-05
34476,80199,1998-07-25
34476,81227,1999-07-25
34476,82255,2000-07-24
34476,85184,2001-07-24
34476,88103,2002-07-24
34482,94971,1985-05-19
34482,96982,1986-05-19
34482,97160,1987-05-19
34482,98848,1988-05-18
34482,102569,1989-05-18
34482,102116,1990-05-18
34482,101971,1991-05-18
34482,102386,1992-05-17
34482,104262,1993-05-17
34482,106547,1994-05-17
34482,106399,1995-05-17
34482,107832,1996-05-16
34482,111969,1997-05-16
34482,111609,1998-05-16
34482,115550,1999-05-16
34482,117089,2000-05-15
34482,118022,2001-05-15
34482,121468,2002-05-15
34484,81867,1993-11-27
34484,83153,1994-11-27
34484,85105,1995-11-27
34484,87218,1996-11-26
34484,87353,1997-11-26
34486,80967,1996-12-05
34486,84190,1997-12-05
34486,85860,1998-12-05
34486,89820,1999-12-05
34486,90458,2000-12-04
34486,90690,2001-12-04
34492,81347,2002-04-21
34493,87011,1996-10-09
34493,88110,1997-10-09
34493,92594,1998-10-09
34493,93156,1999-10-09
34493,92816,2000-10-08
34493,93689,2001-10-08
34497,81183,1999-02-24
34497,81489,2000-02-24
34497,84080,2001-02-23
34497,85913,2002-02-23
34503,81432,2001-01-03
34503,82728,2002-01-03
34505,87384,1994-09-06
34505,89922,1995-09-06
34505,90614,1996-09-05
34505,94449,1997-09-05
34505,97295,1998-09-05
34505,98302,1999-09-05
34505,100369,2000-09-04
34505,102894,2001-09-04
34508,82280,1994-09-17
34508,85653,1995-09-17
34508,89927,1996-09-16
34508,90120,1997-09-16
34508,89744,1998-09-16
34508,91359,1999-09-16
34508,95647,2000-09-15
34508,96046,2001-09-15
34510,80371,1998-10-24
34510,82786,1999-10-24
34510,84281,2000-10-23
34510,88422,2001-10-23
34511,80427,1991-02-23
34513,84410,1999-12-25
34513,84395,2000-12-24
34513,87802,2001-12-24
34514,81825,1992-04-12
34514,82732,1993-04-12
34514,83027,1994-04-12
34514,82774,1995-04-12
34514,82892,1996-04-11
34514,85639,1997-04-11
34514,89669,1998-04-11
34514,90291,1999-04-11
34514,93272,2000-04-10
34514,94535,2001-04-10
34514,96428,2002-04-10
34523,80532,1995-08-26
34523,81235,1996-08-25
34523,81371,1997-08-25
34523,85231,1998-08-25
34523,87823,1999-08-25
34523,90877,2000-08-24
34523,90737,2001-08-24
34524,80742,1986-09-03
34524,82796,1987-09-03
34524,87237,1988-09-02
34524,90880,1989-09-02
34524,92945,1990-09-02
34524,93882,1991-09-02
34524,97881,1992-09-01
34524,100605,1993-09-01
34524,102254,1994-09-01
34524,103720,1995-09-01
34524,104230,1996-08-31
34524,104835,1997-08-31
34524,104785,1998-08-31
34524,106695,1999-08-31
34524,107104,2000-08-30
34524,107581,2001-08-30
34526,83273,2000-04-01
34526,84071,2001-04-02
34526,84229,2002-04-01
34531,81589,1997-12-19
34531,82866,1998-12-19
34531,84025,1999-12-19
34531,83831,2000-12-18
34531,85629,2001-12-18
34532,82503,2001-12-01
34540,83697,1999-11-09
34540,85339,2000-11-08
34540,85956,2001-11-08
34546,81150,1986-07-16
34546,84901,1987-07-16
34546,85806,1988-07-15
34546,86888,1989-07-15
34546,88029,1990-07-15
34546,92131,1991-07-15
34546,94430,1992-07-14
34546,98908,1993-07-14
34546,100587,1994-07-14
34546,102886,1995-07-14
34546,105701,1996-07-13
34546,109878,1997-07-13
34546,113225,1998-07-13
34546,113661,1999-07-13
34546,117665,2000-07-12
34546,121503,2001-07-12
34546,121520,2002-07-12
34547,81207,1989-06-22
34547,82955,1990-06-22
34547,85956,1991-06-22
34547,86619,1992-06-21
34547,87962,1993-06-21
34547,90307,1994-06-21
34547,92852,1995-06-21
34547,92952,1996-06-20
34547,94604,1997-06-20
34550,100936,1985-11-03
34550,102070,1986-11-03
34550,104178,1987-11-03
34550,108634,1988-11-02
34550,111146,1989-11-02
34550,111241,1990-11-02
34550,113222,1991-11-02
34550,115248,1992-11-01
34550,116197,1993-11-01
34550,119973,1994-11-01
34550,121040,1995-11-01
34550,120712,1996-10-31
34550,124293,1997-10-31
34550,125534,1998-10-31
34550,127337,1999-10-31
34550,128525,2000-10-30
34550,129600,2001-10-30
34552,80833,1992-04-02
34552,83783,1993-04-02
34552,87094,1994-04-02
34552,89366,1995-04-02
34552,91087,1996-04-01
34552,91096,1997-04-01
34552,92961,1998-04-01
34552,94602,1999-04-01
34552,94531,2000-03-31
34552,94896,2001-03-31
34552,99286,2002-03-31
34553,80388,1985-11-11
34553,84241,1986-11-11
34553,87214,1987-11-11
34553,87958,1988-11-10
34553,90468,1989-11-10
34553,90509,1990-11-10
34553,90193,1991-11-10
34553,90411,1992-11-09
34553,90558,1993-11-09
34553,92257,1994-11-09
34553,92456,1995-11-09
34553,95127,1996-11-08
34553,97383,1997-11-08
34553,98628,1998-11-08
34553,98363,1999-11-08
34553,100209,2000-11-07
34553,102217,2001-11-07
34554,80972,1998-09-18
34554,84101,1999-09-18
34554,85117,2000-09-17
34554,85019,2001-09-17
34556,80743,2001-09-03
34563,83652,1996-04-01
34563,86943,1997-04-01
34563,87459,1998-04-01
34563,88519,1999-04-01
34564,81610,1995-09-14
34564,85747,1996-09-13
34564,89948,1997-09-13
34564,91588,1998-09-13
34564,94851,1999-09-13
34564,94659,2000-09-12
34564,95563,2001-09-12
34572,83746,1988-12-14
34572,84066,1989-12-14
34572,88473,1990-12-14
34572,91456,1991-12-14
34572,91399,1992-12-13
